5.0	4.0	0
4.999769	4.000124	0
4.999075	4.000494	0
4.997919	4.001109	0
4.996301	4.001969	0
4.994223	4.003069	0
4.991686	4.004407	0
4.98869	4.005979	0
4.985238	4.00778	0
4.981332	4.009804	0
4.976974	4.012046	0
4.972167	4.014499	0
4.966913	4.017155	0
4.961216	4.020007	0
4.95508	4.023047	0
4.948508	4.026265	0
4.941504	4.029652	0
4.934074	4.033199	0
4.926222	4.036896	0
4.917954	4.040731	0
4.909275	4.044695	0
4.900192	4.048776	0
4.890711	4.052963	0
4.88084	4.057245	0
4.870585	4.06161	0
4.859955	4.066045	0
4.848958	4.07054	0
4.837603	4.075082	0
4.825899	4.079659	0
4.813855	4.084259	0
4.801481	4.08887	0
4.7887889999999995	4.093481	0
4.775788	4.098078	0
4.76249	4.10265	0
4.748908	4.1071860000000004	0
4.735052	4.111674	0
4.720935	4.116101	0
4.706571	4.120457	0
4.691973	4.124731	0
4.677155	4.128911	0
4.66213	4.132986	0
4.646914	4.136947	0
4.631521	4.140781	0
4.615966	4.144481	0
4.600265	4.148034	0
4.584434	4.151433	0
4.56849	4.154668	0
4.552448	4.157729	0
4.536327	4.160609	0
4.520142	4.1633	0
4.503912	4.165793	0
4.487654	4.168083	0
4.471386	4.170161	0
4.455126	4.172022	0
4.438893	4.17366	0
4.422704	4.17507	0
4.406579	4.176249	0
4.390047	4.177165	0
4.373269	4.177706	0
4.356609	4.177859	0
4.340089	4.177629	0
4.323734	4.177016	0
4.307568	4.176028	0
4.291615	4.17467	0
4.275898	4.17295	0
4.26044	4.170877	0
4.245263	4.168462	0
4.23039	4.165716	0
4.215841	4.162653	0
4.201637	4.159286	0
4.187799	4.155631	0
4.174343	4.151703	0
4.16129	4.147519	0
4.148655	4.143098	0
4.136454	4.138456	0
4.124703	4.133613	0
4.113414	4.128588	0
4.102602	4.1234	0
4.092278	4.118069	0
4.082452	4.112615	0
4.073135	4.107057	0
4.064334	4.101415	0
4.056057	4.095709	0
4.04831	4.089957	0
4.0411	4.084178	0
4.034431	4.078389	0
4.028307	4.072609	0
4.02273	4.066854	0
4.017703	4.061139	0
4.013226	4.05548	0
4.0093	4.04989	0
4.005925	4.044382	0
4.003101	4.038967	0
4.000825	4.033657	0
3.999095	4.02846	0
3.997909	4.023383	0
3.997263	4.018435	0
3.997154	4.013619	0
3.997577	4.00894	0
3.998527	4.0044	0
4.0	4.0	0
4.001966	3.995797	0
4.004397	3.991848	0
4.007284	3.988151	0
4.010622	3.984704	0
4.014403	3.981503	0
4.018618	3.978547	0
4.023259	3.975831	0
4.028316	3.973353	0
4.033781	3.971106	0
4.039643	3.969089	0
4.045893	3.967294	0
4.052521	3.965717	0
4.059515	3.964353	0
4.066866	3.963195	0
4.074562	3.962238	0
4.082593	3.961475	0
4.090948	3.960898	0
4.099615	3.960502	0
4.108586	3.960277	0
4.117848	3.960218	0
4.127393	3.960315	0
4.137209	3.96056	0
4.147287	3.960945	0
4.157617	3.961461	0
4.168191	3.962098	0
4.178999	3.962848	0
4.190034	3.9637000000000002	0
4.201286	3.964646	0
4.21275	3.965674	0
4.224416	3.966775	0
4.236279	3.967938	0
4.2483319999999996	3.969152	0
4.260569	3.970407	0
4.272983	3.971692	0
4.28557	3.972996	0
4.298323	3.974306	0
4.311237	3.975613	0
4.324307	3.976906	0
4.337528	3.978172	0
4.350894	3.9794	0
4.3644	3.980581	0
4.378041	3.981702	0
4.3918099999999995	3.982753	0
4.406039	3.983734	0
4.420861	3.984719	0
4.435774	3.98572	0
4.450766	3.986732	0
4.465824	3.987747	0
4.480936	3.988759	0
4.496088	3.989762	0
4.511269	3.99075	0
4.526464	3.991717	0
4.54166	3.99266	0
4.556843	3.993572	0
4.572	3.994451	0
4.587116	3.995292	0
4.602177	3.996092	0
4.617169	3.996849	0
4.632077	3.997561	0
4.6468869999999995	3.998225	0
4.661583	3.99884	0
4.676151	3.999406	0
4.690576	3.999922	0
4.704844	4.000388	0
4.718939	4.000804	0
4.732846	4.001171	0
4.746551	4.00149	0
4.760039	4.001762	0
4.773295	4.001989	0
4.786304	4.002173	0
4.799052	4.002317	0
4.811525	4.002421	0
4.823709	4.002489	0
4.835589	4.002524	0
4.847152	4.002528	0
4.858383	4.002503	0
4.869271	4.002454	0
4.879802	4.002381	0
4.889963	4.00229	0
4.899742	4.002181	0
4.909127	4.002058	0
4.918106	4.001924	0
4.926668	4.001781	0
4.934802	4.001633	0
4.942499	4.00148	0
4.949747	4.001326	0
4.956538	4.001173	0
4.9628630000000005	4.001023	0
4.968714	4.000878	0
4.974082	4.000739	0
4.978961	4.000609	0
4.983345	4.000488	0
4.987227	4.000378	0
4.990602	4.000281	0
4.9934650000000005	4.000197	0
4.995813	4.000127	0
4.997643	4.000072	0
4.998952	4.000032	0
4.999738	4.000008	0
5.0	4.0	0
