5.0	4.0	0
4.99976	4.000084	0
4.999041	4.000338	0
4.997844	4.000759	0
4.996169	4.001347	0
4.994017	4.0021	0
4.991392	4.003016	0
4.988293	4.004092	0
4.984725	4.005325	0
4.98069	4.006711	0
4.976192	4.008247	0
4.971233	4.009927	0
4.96582	4.011748	0
4.959954	4.013704	0
4.953643	4.01579	0
4.946891	4.017999	0
4.939704	4.020326	0
4.932087	4.022763	0
4.924049	4.025306	0
4.915595	4.027946	0
4.906733	4.030676	0
4.897471	4.033489	0
4.887817	4.036379	0
4.877779	4.039336	0
4.867367	4.042354	0
4.85659	4.045425	0
4.845457	4.048541	0
4.83398	4.051695	0
4.822167	4.054877	0
4.810031	4.058081	0
4.797582	4.061298	0
4.784832	4.064522	0
4.771793	4.067743	0
4.758477	4.070954	0
4.744897	4.074148	0
4.731065	4.077317	0
4.716996	4.080453	0
4.702701	4.083549	0
4.688196	4.086598	0
4.673494	4.089592	0
4.658609	4.092525	0
4.643555	4.09539	0
4.628349	4.09818	0
4.613004	4.100888	0
4.597536	4.103509	0
4.581961	4.106036	0
4.566293	4.108463	0
4.550548	4.110784	0
4.534743	4.112994	0
4.5188939999999995	4.115088	0
4.503016	4.117061	0
4.487125	4.118908	0
4.471239	4.120625	0
4.455373	4.122207	0
4.439544	4.123652	0
4.423769	4.124955	0
4.408063	4.126114	0
4.392443	4.127125	0
4.376926	4.127987	0
4.361528	4.128698	0
4.346266	4.129256	0
4.331154	4.12966	0
4.316211	4.12991	0
4.301451	4.130006	0
4.285908	4.12983	0
4.270494	4.129222	0
4.25534	4.128194	0
4.240469	4.126764	0
4.225903	4.12495	0
4.211662	4.122771	0
4.197767	4.120249	0
4.184237	4.117406	0
4.17109	4.114264	0
4.158343	4.110848	0
4.146013	4.107182	0
4.134114	4.103291	0
4.12266	4.099201	0
4.111664	4.094936	0
4.101137	4.090523	0
4.09109	4.085986	0
4.081532	4.081352	0
4.072471	4.076645	0
4.063917	4.071889	0
4.055873	4.067108	0
4.048348	4.062325	0
4.041344	4.057562	0
4.034867	4.052841	0
4.028919	4.048181	0
4.023502	4.043601	0
4.01862	4.03912	0
4.014271	4.034754	0
4.010458	4.030517	0
4.007179	4.026425	0
4.004435	4.022488	0
4.002223	4.018718	0
4.000542	4.015124	0
3.99939	4.011714	0
3.998763	4.008493	0
3.998658	4.005465	0
3.999072	4.002634	0
4.0	4.0	0
4.001421	3.997596	0
4.003315	3.995454	0
4.005675	3.993571	0
4.008496	3.991942	0
4.011769	3.990562	0
4.01549	3.989426	0
4.019648	3.988525	0
4.024237	3.987852	0
4.029248	3.987399	0
4.034672	3.987155	0
4.0405	3.98711	0
4.046721	3.987252	0
4.053327	3.98757	0
4.060306	3.988051	0
4.067649	3.988681	0
4.075346	3.989448	0
4.083385	3.990337	0
4.091756	3.991334	0
4.100448	3.992422	0
4.109451	3.993589	0
4.118755	3.994816	0
4.12835	3.996091	0
4.138225	3.997395	0
4.148371	3.998714	0
4.158779	4.000031	0
4.16944	4.001331	0
4.180345	4.002597	0
4.191486	4.003814	0
4.202856	4.004966	0
4.214448	4.006037	0
4.226255	4.007012	0
4.238271	4.007876	0
4.25049	4.008612	0
4.262906	4.009207	0
4.275515	4.009645	0
4.288313	4.009911	0
4.301402	4.009993	0
4.315665	4.010017	0
4.330108	4.010071	0
4.344717	4.010153	0
4.359481	4.010256	0
4.374384	4.010378	0
4.389414	4.010513	0
4.404556	4.010657	0
4.419797	4.010808	0
4.435122	4.010959	0
4.450518	4.011109	0
4.46597	4.011253	0
4.481464	4.011388	0
4.496984	4.01151	0
4.512517	4.011618	0
4.528047	4.011708	0
4.54356	4.011777	0
4.5590399999999995	4.011825	0
4.574474	4.011849	0
4.589845	4.011847	0
4.605139	4.011819	0
4.620341	4.011763	0
4.635436	4.011679	0
4.650408	4.011567	0
4.6652439999999995	4.011427	0
4.679929	4.011258	0
4.694447	4.011062	0
4.708784	4.010839	0
4.722925	4.010591	0
4.736857	4.010317	0
4.750564	4.01002	0
4.764034	4.009702	0
4.777251	4.009364	0
4.790203	4.009007	0
4.802876	4.008635	0
4.815257	4.008248	0
4.827332	4.00785	0
4.83909	4.007441	0
4.850517	4.007026	0
4.861601	4.006605	0
4.872332	4.006181	0
4.882696	4.005757	0
4.892684	4.005334	0
4.902284	4.004915	0
4.911486	4.004503	0
4.920279	4.004098	0
4.928655	4.003703	0
4.936603	4.00332	0
4.944116	4.002951	0
4.951184	4.002598	0
4.9578	4.002262	0
4.963957	4.001944	0
4.969647	4.001647	0
4.974865	4.001371	0
4.979603	4.001118	0
4.983858	4.000888	0
4.987623	4.000684	0
4.990896	4.000504	0
4.993671	4.000352	0
4.995946	4.000226	0
4.997718	4.000127	0
4.998985	4.000057	0
4.999746	4.000014	0
5.0	4.0	0
